0.000000e+00;1.416008e-02
1.579658e-09;1.473239e-02
3.159315e-09;1.434988e-02
4.738973e-09;1.728904e-02
6.318631e-09;1.993590e-02
7.898288e-09;2.134563e-02
9.477946e-09;1.920848e-02
1.105760e-08;1.948725e-02
1.263726e-08;1.615429e-02
1.421692e-08;1.214091e-02
1.579658e-08;9.192802e-03
1.737624e-08;1.297325e-02
1.895589e-08;1.820695e-02
2.053555e-08;1.519680e-02
2.211521e-08;1.244431e-02
2.369487e-08;1.035467e-02
2.527452e-08;9.102304e-03
2.685418e-08;9.044246e-03
2.843384e-08;1.163735e-02
3.001350e-08;1.527983e-02
3.159315e-08;2.831107e-02
3.317281e-08;3.497096e-02
3.475247e-08;3.288306e-02
3.633213e-08;1.648236e-02
3.791179e-08;1.110858e-02
3.949144e-08;1.230372e-02
4.107110e-08;1.804035e-02
4.265076e-08;2.047557e-02
4.423042e-08;2.044210e-02
4.581008e-08;1.835795e-02
4.738973e-08;1.415307e-02
4.896939e-08;1.087822e-02
5.054905e-08;1.214942e-02
5.212870e-08;1.939818e-02
5.370836e-08;2.218003e-02
5.528802e-08;2.218695e-02
5.686768e-08;1.786136e-02
5.844734e-08;1.760425e-02
6.002699e-08;1.912170e-02
6.160665e-08;2.428984e-02
6.318631e-08;2.300294e-02
6.476597e-08;1.784175e-02
6.634563e-08;1.195396e-02
6.792528e-08;1.117745e-02
6.950494e-08;1.465192e-02
7.108460e-08;1.686376e-02
7.266426e-08;2.004015e-02
7.424391e-08;2.557487e-02
7.582357e-08;2.308612e-02
7.740323e-08;1.643363e-02
7.898289e-08;7.489507e-03
8.056254e-08;7.560752e-03
8.214220e-08;8.269146e-03
8.372186e-08;1.077347e-02
8.530152e-08;1.116522e-02
8.688117e-08;9.362391e-03
8.846084e-08;1.005888e-02
9.004049e-08;1.808870e-02
9.162015e-08;3.073786e-02
9.319981e-08;3.170604e-02
9.477947e-08;2.434232e-02
9.635912e-08;1.500023e-02
9.793878e-08;1.089662e-02
9.951844e-08;6.869297e-03
1.010981e-07;6.716890e-03
1.026778e-07;8.666016e-03
1.042574e-07;1.024961e-02
1.058371e-07;1.072977e-02
1.074167e-07;1.146170e-02
1.089964e-07;1.108171e-02
1.105760e-07;1.506628e-02
1.121557e-07;1.718190e-02
1.137354e-07;1.566255e-02
1.153150e-07;1.035546e-02
1.168947e-07;1.539993e-02
1.184743e-07;1.815987e-02
1.200540e-07;1.777233e-02
1.216336e-07;1.682601e-02
1.232133e-07;1.728026e-02
1.247930e-07;1.304769e-02
1.263726e-07;6.899976e-03
1.279523e-07;9.045895e-03
1.295319e-07;1.847760e-02
1.311116e-07;2.464203e-02
1.326913e-07;2.159448e-02
1.342709e-07;1.615345e-02
1.358506e-07;1.883916e-02
1.374302e-07;2.633465e-02
1.390099e-07;2.801911e-02
1.405895e-07;2.150793e-02
1.421692e-07;1.194210e-02
1.437488e-07;8.280141e-03
1.453285e-07;1.099775e-02
1.469082e-07;1.423760e-02
