0.000000e+00;1.007033e-02
1.579658e-09;6.319826e-03
3.159315e-09;1.231314e-02
4.738973e-09;2.291287e-02
6.318631e-09;2.936231e-02
7.898288e-09;2.274151e-02
9.477946e-09;1.378027e-02
1.105760e-08;1.234657e-02
1.263726e-08;1.658369e-02
1.421692e-08;1.946809e-02
1.579658e-08;2.153358e-02
1.737624e-08;2.162881e-02
1.895589e-08;1.845757e-02
2.053555e-08;1.331764e-02
2.211521e-08;1.263358e-02
2.369487e-08;1.398459e-02
2.527452e-08;1.378723e-02
2.685418e-08;1.657822e-02
2.843384e-08;1.572951e-02
3.001350e-08;1.754217e-02
3.159315e-08;1.697945e-02
3.317281e-08;1.545876e-02
3.475247e-08;8.341048e-03
3.633213e-08;9.270073e-03
3.791179e-08;1.722188e-02
3.949144e-08;2.457055e-02
4.107110e-08;2.795299e-02
4.265076e-08;2.339560e-02
4.423042e-08;1.783414e-02
4.581008e-08;2.293340e-02
4.738973e-08;2.909666e-02
4.896939e-08;3.149628e-02
5.054905e-08;2.373037e-02
5.212870e-08;2.525201e-02
5.370836e-08;2.700622e-02
5.528802e-08;2.679317e-02
5.686768e-08;2.825853e-02
5.844734e-08;3.105780e-02
6.002699e-08;3.351383e-02
6.160665e-08;2.650317e-02
6.318631e-08;2.033913e-02
6.476597e-08;2.200720e-02
6.634563e-08;2.478779e-02
6.792528e-08;2.097127e-02
6.950494e-08;1.553973e-02
7.108460e-08;1.663175e-02
7.266426e-08;1.537957e-02
7.424391e-08;1.178690e-02
7.582357e-08;6.181393e-03
7.740323e-08;5.124939e-03
7.898289e-08;8.922104e-03
8.056254e-08;1.680344e-02
8.214220e-08;2.620563e-02
8.372186e-08;2.935057e-02
8.530152e-08;2.711185e-02
8.688117e-08;1.813930e-02
8.846084e-08;1.401792e-02
9.004049e-08;1.801885e-02
9.162015e-08;1.806492e-02
9.319981e-08;1.717131e-02
9.477947e-08;2.132967e-02
9.635912e-08;2.445717e-02
9.793878e-08;1.808817e-02
9.951844e-08;1.443163e-02
1.010981e-07;1.581318e-02
1.026778e-07;1.636631e-02
1.042574e-07;1.716426e-02
1.058371e-07;2.037129e-02
1.074167e-07;2.008329e-02
1.089964e-07;1.528999e-02
1.105760e-07;1.406021e-02
1.121557e-07;1.640245e-02
1.137354e-07;1.657261e-02
1.153150e-07;1.127497e-02
1.168947e-07;5.514992e-03
1.184743e-07;9.537961e-03
1.200540e-07;2.299683e-02
1.216336e-07;2.688817e-02
1.232133e-07;2.249594e-02
1.247930e-07;1.428430e-02
1.263726e-07;1.349645e-02
1.279523e-07;1.452542e-02
1.295319e-07;1.643987e-02
1.311116e-07;1.804337e-02
1.326913e-07;1.779746e-02
1.342709e-07;1.847696e-02
1.358506e-07;1.421370e-02
1.374302e-07;1.450328e-02
1.390099e-07;1.613733e-02
1.405895e-07;1.908904e-02
1.421692e-07;1.394230e-02
1.437488e-07;1.103552e-02
1.453285e-07;9.964012e-03
1.469082e-07;1.282419e-02
