0.000000e+00;3.772912e-02
1.579658e-09;3.493711e-02
3.159315e-09;2.745356e-02
4.738973e-09;3.470653e-02
6.318631e-09;4.784982e-02
7.898288e-09;5.471515e-02
9.477946e-09;4.850689e-02
1.105760e-08;4.102160e-02
1.263726e-08;2.388886e-02
1.421692e-08;1.298503e-02
1.579658e-08;1.624958e-02
1.737624e-08;3.329307e-02
1.895589e-08;3.905077e-02
2.053555e-08;2.886867e-02
2.211521e-08;2.409661e-02
2.369487e-08;2.463816e-02
2.527452e-08;2.003553e-02
2.685418e-08;1.787267e-02
2.843384e-08;2.637786e-02
3.001350e-08;3.242918e-02
3.159315e-08;4.313563e-02
3.317281e-08;5.090263e-02
3.475247e-08;5.221422e-02
3.633213e-08;3.323047e-02
3.791179e-08;2.545496e-02
3.949144e-08;3.205558e-02
4.107110e-08;4.538283e-02
4.265076e-08;5.040087e-02
4.423042e-08;5.174628e-02
4.581008e-08;5.216308e-02
4.738973e-08;3.976605e-02
4.896939e-08;2.331552e-02
5.054905e-08;2.083336e-02
5.212870e-08;4.163492e-02
5.370836e-08;5.946046e-02
5.528802e-08;6.445467e-02
5.686768e-08;5.637068e-02
5.844734e-08;5.745307e-02
6.002699e-08;5.618949e-02
6.160665e-08;5.435515e-02
6.318631e-08;4.480487e-02
6.476597e-08;3.992373e-02
6.634563e-08;3.818347e-02
6.792528e-08;3.458014e-02
6.950494e-08;3.753445e-02
7.108460e-08;3.657806e-02
7.266426e-08;4.383413e-02
7.424391e-08;5.801401e-02
7.582357e-08;5.501312e-02
7.740323e-08;3.973136e-02
7.898289e-08;1.618693e-02
8.056254e-08;1.876128e-02
8.214220e-08;2.290367e-02
8.372186e-08;3.159378e-02
8.530152e-08;2.971357e-02
8.688117e-08;2.294971e-02
8.846084e-08;2.303666e-02
9.004049e-08;4.408855e-02
9.162015e-08;6.250766e-02
9.319981e-08;5.765759e-02
9.477947e-08;4.084453e-02
9.635912e-08;2.995449e-02
9.793878e-08;2.143139e-02
9.951844e-08;1.200871e-02
1.010981e-07;1.847281e-02
1.026778e-07;2.541318e-02
1.042574e-07;2.586482e-02
1.058371e-07;1.547177e-02
1.074167e-07;1.045254e-02
1.089964e-07;1.165881e-02
1.105760e-07;2.581108e-02
1.121557e-07;3.713894e-02
1.137354e-07;3.452276e-02
1.153150e-07;2.753037e-02
1.168947e-07;3.203501e-02
1.184743e-07;3.594553e-02
1.200540e-07;3.215815e-02
1.216336e-07;4.225883e-02
1.232133e-07;4.450769e-02
1.247930e-07;3.413824e-02
1.263726e-07;1.547190e-02
1.279523e-07;1.416325e-02
1.295319e-07;2.769050e-02
1.311116e-07;4.552938e-02
1.326913e-07;4.765666e-02
1.342709e-07;4.347747e-02
1.358506e-07;4.299661e-02
1.374302e-07;5.358025e-02
1.390099e-07;5.474976e-02
1.405895e-07;4.362876e-02
1.421692e-07;2.579801e-02
1.437488e-07;2.356941e-02
1.453285e-07;2.462677e-02
1.469082e-07;2.126351e-02
