0.000000e+00;3.116191e+00
1.579658e-09;2.919389e+00
3.159315e-09;2.750839e+00
4.738973e-09;2.705441e+00
6.318631e-09;2.726493e+00
7.898288e-09;2.919337e+00
9.477946e-09;3.169764e+00
1.105760e-08;3.325560e+00
1.263726e-08;3.144319e+00
1.421692e-08;3.037718e+00
1.579658e-08;3.102312e+00
1.737624e-08;3.325377e+00
1.895589e-08;3.389027e+00
2.053555e-08;3.384482e+00
2.211521e-08;3.334451e+00
2.369487e-08;3.341298e+00
2.527452e-08;3.392685e+00
2.685418e-08;3.272125e+00
2.843384e-08;3.223445e+00
3.001350e-08;3.153443e+00
3.159315e-08;3.179657e+00
3.317281e-08;3.213076e+00
3.475247e-08;3.283415e+00
3.633213e-08;3.265813e+00
3.791179e-08;3.187964e+00
3.949144e-08;3.232448e+00
4.107110e-08;3.222537e+00
4.265076e-08;3.122505e+00
4.423042e-08;3.094065e+00
4.581008e-08;3.107074e+00
4.738973e-08;3.083818e+00
4.896939e-08;2.814613e+00
5.054905e-08;2.764336e+00
5.212870e-08;2.918559e+00
5.370836e-08;3.067892e+00
5.528802e-08;3.127852e+00
5.686768e-08;3.197104e+00
5.844734e-08;3.215166e+00
6.002699e-08;3.127892e+00
6.160665e-08;3.035306e+00
6.318631e-08;3.051543e+00
6.476597e-08;3.092320e+00
6.634563e-08;3.133462e+00
6.792528e-08;3.135821e+00
6.950494e-08;3.118224e+00
7.108460e-08;3.195788e+00
7.266426e-08;3.336599e+00
7.424391e-08;3.359083e+00
7.582357e-08;3.231221e+00
7.740323e-08;3.155302e+00
7.898289e-08;3.160529e+00
8.056254e-08;3.284735e+00
8.214220e-08;3.438861e+00
8.372186e-08;3.679519e+00
8.530152e-08;3.622960e+00
8.688117e-08;3.496217e+00
8.846084e-08;3.495413e+00
9.004049e-08;3.759911e+00
9.162015e-08;3.883659e+00
9.319981e-08;3.824688e+00
9.477947e-08;3.785158e+00
9.635912e-08;3.781775e+00
9.793878e-08;3.783453e+00
9.951844e-08;3.904528e+00
1.010981e-07;3.953874e+00
1.026778e-07;3.983877e+00
1.042574e-07;3.877856e+00
1.058371e-07;3.760428e+00
1.074167e-07;3.722221e+00
1.089964e-07;3.740798e+00
1.105760e-07;3.793914e+00
1.121557e-07;3.774644e+00
1.137354e-07;3.932590e+00
1.153150e-07;4.023422e+00
1.168947e-07;4.090067e+00
1.184743e-07;4.140737e+00
1.200540e-07;4.070787e+00
1.216336e-07;3.780090e+00
1.232133e-07;3.489610e+00
1.247930e-07;3.487209e+00
1.263726e-07;3.542159e+00
1.279523e-07;3.624144e+00
1.295319e-07;3.766783e+00
1.311116e-07;3.855327e+00
1.326913e-07;3.752549e+00
1.342709e-07;3.553158e+00
1.358506e-07;3.574268e+00
1.374302e-07;3.556184e+00
1.390099e-07;3.546420e+00
1.405895e-07;3.565179e+00
1.421692e-07;3.749092e+00
1.437488e-07;3.978847e+00
1.453285e-07;4.270011e+00
1.469082e-07;4.250566e+00
